id,cylinders,displacement,horsepower,weight,acceleration,model year,origin,car name,mpg
514,8.001999328,310.6442994,150,3917.703447,13.39563583,75.00538826,0.998000498,capri ii,17.95573218
515,4.001999295,88.00463895,120,2108.812089,15.48853547,77.63139386,0.998000526,plymouth reliant,28.07853205
516,6.001999651,207.5448381,85,3204.006758,17.4917045,74.47311854,0.998000497,dodge monaco brougham,23.46459113
517,4.001999751,139.8062517,148,2200.137859,15.26562869,81.71634043,0.998000468,toyota mark ii,36.49830115
518,4.001998749,101.840152,150,2120.970431,15.33863986,70.84781068,0.998000226,opel 1900,28.52351087
519,4.001998953,97.40315649,70,1882.73628,15.14374194,81.62270523,0.998000271,peugeot 504,36.35805671
520,4.001999766,101.0402531,70,1891.608337,15.05369433,81.49276575,0.998000448,peugeot 504,36.25295441
521,4.001999806,135.9595677,85,2303.624231,15.41930267,76.10348545,2.998000112,datsun 210 mpg,36.43646027
522,4.001999964,101.7505856,90,3195.219004,15.44321573,79.00093809,0.998000035,ford pinto,28.47728289
523,4.001999573,140.6655383,72,2162.42491,19.64210845,75.09802594,0.998000283,chevrolet monza 2+2,28.03462645
524,8.001999716,332.1747597,150,4283.690415,13.34549532,75.45917723,0.998001169,triumph tr7 coupe,17.8340015
525,4.001999663,131.7118505,85,2298.781799,15.46016461,76.00444988,2.998000216,datsun 210 mpg,35.70983267
526,4.001999873,97.01045905,150,2067.554358,13.32398649,70.63562189,0.998000547,datsun pl510,35.96760102
527,4.001999888,126.1322821,112,3087.266542,13.62309435,74.28868929,1.99800088,saab 99le,23.58979551
528,4.001999713,100.6570779,60,2165.956752,14.9723549,81.60563493,2.99800018,datsun 200sx,36.75812751
529,8.001999844,325.8684754,150,3821.484193,13.29707993,75.62311148,0.998002987,dodge rampage,17.47434012
530,8.001998652,218.3658363,139,3207.657459,18.6252546,78.00087349,0.998000211,ford futura,23.35101318
531,8.001999613,303.5336137,139,2650.017752,13.18330632,78.0011796,0.998000371,ford futura,23.26782799
532,4.001999943,313.7311056,110,4168.91515,13.56378175,82.311114,0.998000057,saab 99le,35.26490148
533,8.001999753,336.4263789,150,4004.733286,13.49069092,74.04797629,0.998000248,dodge rampage,17.45118079
534,8.001999796,308.4439467,150,2200.520247,13.37084126,75.39186203,0.998000107,triumph tr7 coupe,17.68400434
535,6.00199989,400.4245753,85,2199.867917,17.61772397,71.43092683,0.998000328,dodge monaco brougham,22.54421274
536,8.001999172,298.1932085,130,2680.635723,13.30915301,76.58336565,0.998000728,plymouth reliant,17.56364134
537,4.001999744,89.20379592,85,3948.991606,21.41712824,77.99934579,1.998000252,pontiac astro,28.47457035
538,8.001999469,423.8840097,220,2157.422777,9.661825375,70.56358322,0.998000062,datsun 710,17.43182724
539,6.001999968,223.9175539,71,3228.614465,15.36455823,77.05727756,0.998000794,dodge rampage,22.933875
540,6.001999879,233.5740935,97,3187.800688,13.39227437,76.34358683,0.99800066,toyota mark ii,22.86498868
541,6.001999818,92.15254137,148,4277.947293,17.38164783,75.94458586,0.998000115,vw rabbit custom,17.60390916
542,8.001996917,334.3848937,150,4036.157386,13.40703156,74.58820424,0.998002219,dodge rampage,17.79744497
543,8.001999296,420.0414244,220,2127.227478,9.631694155,70.74476122,0.998000166,amc hornet,17.61862071
544,4.001999912,135.956842,?,1745.59183,19.71415014,77.03748616,0.998000123,vw rabbit,27.99851356
545,4.001999538,98.27899205,78,2123.994567,17.97962979,81.93518549,0.998000198,vw rabbit custom,44.41789291
546,4.001999679,97.41739321,70,1882.187801,15.1485094,81.60716049,0.998000247,peugeot 504,36.35995512
547,4.001999122,96.68807994,70,1886.078079,15.15727779,81.59947795,0.998000311,peugeot 504,36.30731421
548,8.001999961,311.572867,140,2750.834951,13.34925621,79.00085247,0.998000039,plymouth reliant,17.84055457
549,4.001999329,99.74545168,60,2117.127005,15.01878763,81.55856379,2.998000424,datsun 200sx,36.63954573
550,4.001999655,245.1356663,69,4215.119251,21.35391383,78.00004841,1.998000163,pontiac astro,44.18523497
551,4.001999786,305.8921492,110,3217.478012,15.50800943,82.30825624,1.998000128,hi 1200d,27.91648458
552,8.001999699,83.01141921,112,3098.752108,13.58240851,75.62536573,1.99800058,pontiac lemans v6,23.40320709
553,4.0019988,305.6233138,110,3802.857946,13.58860098,82.29846512,0.998000234,amc gremlin,35.01204918
554,8.001999885,312.1307949,140,2728.057336,13.37943192,79.00086371,0.998000063,plymouth reliant,17.80031601
555,4.001999668,98.41593882,70,1895.224483,15.13955553,81.59965778,0.998000302,peugeot 504,36.39374462
556,4.001998737,90.64628364,148,2048.749118,13.70266193,82.31555807,1.998000272,dodge aries se,29.18589817
557,4.001999489,97.13400196,97,3191.5258,15.53539295,81.65453084,0.998000371,peugeot 505s turbo diesel,28.14700461
558,4.001999838,105.4801203,90,2643.851052,15.4853188,79.0008533,0.998000021,ford pinto,28.69777814
559,4.001999875,87.47530669,120,2174.132623,15.47305844,77.70360331,0.998000087,dodge monaco brougham,28.92072182
560,4.00199996,92.38996886,90,2674.030992,15.42978569,75.92226967,0.998000037,ford pinto,35.50288105
561,8.001999968,303.9089194,150,2607.64864,13.33183377,76.63820812,0.998002122,dodge monaco brougham,17.8113696
562,4.001999739,309.4547063,110,2169.191453,13.65525407,82.32767218,1.99800056,peugeot 505s turbo diesel,43.39493211
563,4.001999988,91.66178007,97,3146.534165,15.31980819,81.61121251,0.99800037,peugeot 505s turbo diesel,22.94238656
564,4.001999974,142.8870814,97,2129.924306,15.26518085,76.1325781,0.998000191,buick century limited,28.01407814
565,4.001999966,130.3366417,85,2326.173043,17.9706274,75.40523555,2.998000274,datsun 210 mpg,35.64209021
566,4.001999716,103.8521852,70,1896.778782,15.05719629,81.51027222,0.998002027,peugeot 504,36.63143609
567,4.001999665,98.38175513,70,1885.081251,15.12142659,81.62620975,0.998000468,peugeot 504,36.31206579
568,4.00199917,132.5645655,85,2256.942978,15.49880823,76.17445699,2.998000213,datsun 210 mpg,35.45127541
569,4.001999802,91.87707996,67,2119.565462,17.95496416,81.04848825,2.99800018,ford pinto,35.5602922
570,8.001999929,322.8928634,140,2750.863766,13.3959223,79.00080705,0.998000101,plymouth reliant,17.26646435
571,8.001999422,329.6381891,150,4024.341853,13.3990081,70.55777738,0.998001058,dodge rampage,17.11146941
572,6.001999868,201.3912203,85,3182.825816,17.37862611,74.93385876,0.998001811,hi 1200d,22.60979684
573,4.001999684,88.65747624,67,1819.925486,17.74420844,80.64332223,2.998000398,chevrolet nova,36.59094303
574,4.001999553,103.1196605,90,2630.579014,15.49510706,71.26224742,0.998000056,ford pinto,28.59379373
575,4.00199986,91.35666615,70,1894.331369,15.30211179,81.40340188,2.998000407,peugeot 504,36.34208091
576,4.001999628,97.33266125,70,1890.67065,15.13350392,81.62613345,0.998000269,peugeot 504,36.37049003
577,4.001999678,146.8470654,69,4239.391837,21.37228062,70.34786014,1.99800016,ford galaxie 500,44.85840206
578,4.00199999,141.8596936,?,1765.120303,19.89191366,77.10288575,0.998000213,vw rabbit,28.27685019
579,4.001999891,142.0418118,100,3904.018407,13.61726693,75.79587573,2.998000274,datsun 210 mpg,35.31348172
580,4.001999882,129.2094504,85,1742.477491,13.49554106,71.30543433,0.998000195,vw rabbit,22.9859511
581,6.001999663,324.2716332,97,3189.387316,15.24154814,78.00092996,0.998000278,vw rabbit,23.20561735
582,4.001999835,93.55964588,120,2088.643385,17.79167007,76.91689708,0.998000278,ford ltd,28.41967934
583,4.001999797,88.24797373,95,1809.038319,17.85680878,80.6327169,2.998000253,chevrolet nova,36.17412834
584,6.001998831,400.6490005,85,3170.68534,17.44674454,74.88187983,0.99800103,dodge monaco brougham,22.52522116
585,6.001996814,201.7741148,85,3177.21111,17.44758245,71.52732107,0.998000538,honda civic 1300,23.09300725
586,8.001999961,321.0105206,150,2698.292647,13.30183029,75.41996023,0.998000535,dodge rampage,17.76264194
587,6.001997825,198.4737654,85,3175.815276,17.39436048,73.61034633,0.998002134,dodge monaco brougham,22.70497356
588,4.001999939,85.27374539,150,2088.406395,13.35659575,70.71775316,0.998000011,datsun pl510,28.340843
589,4.001999462,125.9019535,112,3089.373633,13.6484959,74.3018559,1.998000789,saab 99le,23.66172159
590,4.001999917,102.4860637,70,1889.6493,15.07779451,81.47356084,0.998001493,peugeot 504,36.68084309
591,8.001999661,423.4019219,220,2147.914198,9.633095617,70.61536115,0.998000295,datsun 710,17.24273587
592,4.001999765,99.40436025,70,1894.140432,15.09735844,81.39419943,0.998001139,peugeot 504,36.55599907
593,6.001999821,333.8305897,139,2273.753683,15.16791445,78.00082301,0.998000149,ford futura,23.0959853
594,4.001999797,88.81811799,120,2736.967167,15.47084393,77.05387425,0.998000075,dodge monaco brougham,28.31670663
595,4.001999997,83.75968445,132,1902.559432,17.89269262,75.51104202,2.998000448,ford pinto,35.69628691
596,4.001999867,97.68011273,70,1890.564451,15.05498903,81.43780095,0.998000641,peugeot 504,36.13142765
597,6.001999929,91.68119039,71,4353.23859,19.45059531,76.31364263,0.99800003,triumph tr7 coupe,18.13813203
598,4.001999492,96.60659666,70,1888.410573,15.14448067,81.60579909,0.998000202,peugeot 504,36.3701879
599,4.001999644,88.71286783,120,2125.454983,15.50684636,76.98075557,2.998000049,dodge monaco brougham,28.23567257
600,6.001999627,308.7461778,97,2079.453185,13.36209,78.00088195,0.998000379,ford futura,23.17752784
601,4.0019996,90.57977927,108,2191.38509,13.35308607,77.15635162,2.998000419,pontiac lemans v6,23.27454748
602,4.001999758,137.9484167,?,2643.633964,15.47178727,82.22472517,0.998000262,ford ltd,28.02793945
603,6.001999899,309.4200343,71,2264.781562,19.77889723,76.12943085,0.998000055,triumph tr7 coupe,17.83551179
604,4.001999668,138.4479845,110,2225.405637,13.68043553,82.32552217,0.998000137,buick century limited,35.59142257
605,4.001997062,140.1907436,90,2726.607666,15.55599418,80.88888429,0.99800067,datsun 810 maxima,27.88161085
606,6.001999452,401.0816126,100,3202.297067,13.22879357,76.02610214,0.998000103,datsun 200-sx,23.11035083
607,6.001999056,140.3712175,67,2123.954208,13.27507958,77.05798793,2.998001194,audi 5000s (diesel),23.4166082
608,4.001999423,86.68617721,97,3148.205034,15.50886302,77.18548342,0.998000649,dodge monaco brougham,27.41585846
609,4.001999787,97.79150591,70,1886.142538,15.13371159,81.60720403,0.998000249,peugeot 504,36.32966417
610,4.001999697,135.3308264,100,2122.320436,15.49062845,75.51866107,2.998000117,datsun 210 mpg,35.85671635
611,6.001995903,402.0920393,85,3178.303082,13.32746743,71.49967063,0.998000251,honda civic 1300,22.99170555
612,8.001999843,307.1889819,140,2114.069089,13.36124987,79.00082492,0.998000133,buick century limited,17.86024522
613,6.001999796,102.771812,?,2187.525707,13.22981021,76.85607854,2.998000992,audi 5000s (diesel),22.65004704
614,4.001999935,131.8005036,112,2075.821201,13.25242237,76.12464087,0.99800019,amc matador,23.31927221
615,6.001999832,133.6950548,112,2766.539257,17.85860432,76.0547039,0.998000161,amc hornet,23.22448947
616,4.001999949,135.7412099,?,1737.738052,13.35737162,71.50560318,0.998000027,honda civic 1300,28.70513182
617,4.001999954,90.83903143,120,2102.697247,17.50965944,82.20936426,0.99800026,vw rabbit,22.88475428
618,6.001999528,87.53652068,71,2918.504413,13.27804015,77.13799171,2.998003533,audi 5000s (diesel),22.65291229
619,8.00199958,329.7718478,71,4226.252511,13.44911986,74.82852323,0.998000455,vw rabbit custom,17.28953339
620,8.001999762,325.8844038,150,2120.230662,13.41783027,74.02430458,0.998000231,dodge rampage,17.23030783
621,4.001999013,97.28136905,70,1888.161325,15.17346207,81.60694078,0.998000185,peugeot 504,36.4494466
622,4.001999798,136.5120539,?,1757.293104,20.18764439,76.85826781,0.998000112,vw rabbit,28.89933307
623,4.001999792,88.67757078,132,2669.291699,13.47973554,71.14388147,0.998000296,datsun pl510,28.729886
624,4.001999902,101.2297825,70,1904.898064,15.09430925,81.50265974,0.998000609,peugeot 504,36.11252844
625,6.001999884,92.8223063,71,3334.117182,13.41149048,76.36899595,2.998003729,audi 5000s (diesel),22.76146734
626,4.001999941,146.565804,90,3293.212239,15.54971661,80.65793415,0.998001254,saab 99le,36.64846071
627,4.001999581,137.4821004,?,1768.884229,20.17026123,82.0626456,1.998001064,ford ltd,28.45576242
628,6.001999949,85.93243923,71,2884.013713,13.42683045,76.80587586,2.998000506,saab 99le,22.49613328
629,8.001999978,315.7913614,150,2105.657183,13.36119912,79.00065619,0.998000224,mercury cougar brougham,17.90843668
630,8.001999936,405.0811933,100,3193.634812,13.28207553,71.33401327,0.998001733,honda civic 1300,23.50227966
631,4.001999976,133.4793467,97,3126.266781,13.39360507,81.73805114,0.998001711,datsun 1200,22.98040027
632,6.00199733,296.414445,97,3224.693973,15.05375854,78.00129557,0.998003061,datsun 1200,23.21426085
633,4.001999976,132.7564351,120,1749.886055,13.38001296,71.22363485,0.998000346,vw rabbit,23.10477259
634,4.001999944,86.00125196,67,2066.610812,17.80906759,80.08353492,0.998000345,ford pinto,44.77346497
635,6.001999973,228.9162868,139,2142.856776,15.31418718,76.40786731,0.998000009,chevrolet nova,23.40963202
636,8.001998076,397.1598643,150,3976.979756,13.05764209,70.42826202,0.998000497,datsun 200-sx,17.09635006
637,4.001999928,138.3252459,?,2150.952556,13.39229538,77.02688028,2.998000546,audi 5000s (diesel),22.98275828
638,4.001999847,95.54517159,97,3188.524341,17.78053592,81.20844268,2.998001471,peugeot 505s turbo diesel,27.40241473
639,4.001999685,104.043457,70,1892.149189,15.04302448,81.52146333,0.998002408,peugeot 504,36.57998215
640,8.001999156,342.9115125,150,4113.244809,13.52684197,70.43032579,0.998001266,dodge rampage,17.25082414
641,4.001999848,97.43335512,70,1886.760101,15.14741861,81.64268701,0.998000271,peugeot 504,36.3499091
642,4.001999847,138.4303479,?,1774.897643,19.20372656,77.34133203,0.998000335,vw rabbit,28.58606853
643,4.001999952,134.687187,132,2728.979832,13.41055791,81.87671136,2.998000137,amc matador,28.38371964
644,4.00199985,240.8102497,69,4152.049606,21.41167563,70.31447347,1.998000122,ford pinto,44.46920765
645,6.001998934,395.4778872,85,3177.548665,17.40052326,74.70741659,0.99800201,dodge monaco brougham,22.72294778
646,4.001999943,90.68460794,67,1800.836918,17.91777125,80.65982716,2.998000152,datsun 210 mpg,36.42497013
647,4.001999856,85.46522119,148,2113.103011,17.63439209,80.73002925,1.998000029,renault lecar deluxe,44.47215346
648,6.001999633,401.4459023,85,3177.030452,17.57939709,71.54254463,0.99800026,honda civic 1300,22.25631816
649,4.001999981,142.3002854,97,2136.750005,15.23267409,76.05644797,0.998000452,vw rabbit,23.00838685
650,8.001999923,311.3060458,130,2639.520108,13.25319278,76.49170358,0.998001351,plymouth reliant,17.49599959
651,4.00199981,98.00707362,70,1896.163814,15.14506003,81.6010883,0.998000542,peugeot 504,36.18958572
652,4.001999805,136.3456931,?,1783.342253,13.40926255,76.4411245,0.998000033,chevrolet nova,28.60929039
653,6.001999758,201.8170471,85,3156.959885,17.46339434,74.30704963,0.998001012,dodge monaco brougham,23.03798673
654,4.001999485,97.21860686,70,1880.555802,15.1368886,81.60688821,0.998000211,peugeot 504,36.47612781
655,6.001999825,216.5234613,100,2197.72858,15.29562194,71.24184381,0.998000083,chevrolet nova,23.5082252
656,8.001999946,309.1060391,140,3196.738306,13.41997936,79.00043287,0.998000195,chevrolet vega,17.94825006
657,4.001999805,130.9593366,85,2297.783504,15.48750318,76.1327617,2.998000167,datsun 210 mpg,35.56870993
658,8.001999767,308.6534982,71,2774.624053,15.29731701,76.85300864,0.998000046,triumph tr7 coupe,17.92658214
659,4.001999803,97.47426871,70,1889.81644,15.12525627,81.66738813,0.998000371,peugeot 504,36.45246021
660,4.001999664,97.55927104,70,1885.203052,15.1207551,81.61658123,0.998000347,peugeot 504,36.44338061
661,4.001999274,88.72959452,120,2095.173824,17.91305426,77.52343946,0.998000103,dodge monaco brougham,28.45137288
662,4.001999302,87.50000187,150,2090.576413,13.32585677,70.61624794,0.998000066,datsun pl510,28.36990113
663,8.001999127,423.3798973,220,2158.066051,9.649946023,70.58977451,0.998000079,datsun 710,17.80879769
664,4.001999901,98.66004686,90,2627.864581,15.50465536,79.00095222,0.998000053,ford pinto,28.18488483
665,4.001999873,87.52563346,120,2170.696394,15.57405808,71.68427848,0.998000099,ford pinto,27.85157071
666,4.00199978,96.02792271,70,1893.788811,15.19558472,81.62441004,0.998000362,peugeot 504,35.8273046
667,4.001999353,94.68722762,150,2116.533203,13.34022045,70.64347683,0.998000171,datsun pl510,28.72332166
668,8.00199939,209.9003098,132,2167.798687,15.32100059,79.00077942,0.998000075,chevrolet nova,23.44720302
669,4.00199858,91.1365476,60,1765.212089,13.40629288,71.16073374,0.998000064,vw rabbit,28.35182958
670,4.001999935,93.30163155,110,2738.097397,17.7507827,82.23460593,0.998000269,vw rabbit custom,28.45854414
671,8.001999588,417.8227827,220,2147.300448,9.685331072,70.65468649,0.998000058,datsun 710,17.41200513
672,6.001999109,133.8740689,85,2136.000115,15.22443975,76.97891755,2.998000778,datsun 210,22.51416044
673,4.001999228,98.47728015,70,1891.859993,15.11261303,81.63613235,0.998000636,peugeot 504,36.36209652
674,4.001999882,104.3050452,70,1942.4736,15.0333061,81.56465009,0.998000551,peugeot 504,36.64713655
675,8.001999158,423.9256428,220,2157.878936,9.629664337,70.55751402,0.998000072,datsun 710,17.34107834
676,4.001999848,138.0507468,110,3221.149808,15.52197083,82.32065843,0.998000851,peugeot 505s turbo diesel,34.82640903
677,6.001999207,200.2262657,85,3177.939563,17.2855789,73.76127751,0.998000163,dodge monaco brougham,23.02933279
678,4.001999973,135.9319938,110,2736.897516,13.61386643,80.86730549,0.998000331,dodge aspen,23.2190682
679,6.001998367,398.6994603,100,3192.503935,13.26652576,71.34766442,0.998000269,honda civic 1300,23.1169784
680,4.001999935,96.20291007,67,1825.890773,17.41170685,81.31043293,2.998000411,datsun 200sx,36.35225431
681,4.001999728,97.24737717,70,1886.449482,15.12556798,81.61890573,0.998000362,peugeot 504,36.5925698
682,4.001999825,86.53785141,75,2135.797133,15.5165588,76.94847267,2.998000186,dodge monaco brougham,28.62165282
683,8.001999979,308.6687251,71,2857.156158,15.28220864,76.81426232,0.998000073,triumph tr7 coupe,17.98022527
684,8.001999592,342.0949824,150,4255.736665,13.49602115,74.16540704,0.998000063,dodge rampage,17.38510427
685,4.001999927,137.5579983,110,3241.036351,13.64940243,82.28696527,0.998000895,peugeot 505s turbo diesel,35.7708327
686,6.001999441,92.01312096,71,4632.432969,19.61093991,76.45411524,0.998000312,triumph tr7 coupe,17.75344645
687,6.001999921,301.6842401,71,2280.868935,20.05259249,76.9174372,0.998000108,vw rabbit custom,17.78365614
688,4.0019998,93.79642105,95,1819.532673,15.2159076,81.30992977,2.998001961,datsun 200sx,35.83356519
689,4.00199977,131.5323768,112,3194.559303,13.49543515,76.02102252,0.998000222,audi 5000s (diesel),23.68909091
690,6.001999858,141.5315899,112,2768.104763,17.99560534,80.70595376,0.998000138,dodge aspen,23.57974457
691,4.001999449,97.45767885,70,1886.337248,15.14283059,81.62373461,0.998000217,peugeot 504,36.43428089
692,4.001999647,98.04420185,70,1881.691843,15.13962276,81.61601748,0.998000282,peugeot 504,36.34051521
693,4.001999645,137.9038087,100,2658.594104,15.47351153,75.73986146,2.99800074,datsun 210 mpg,35.30279629
694,4.00199977,94.6603439,67,1877.99903,15.12982672,81.13820991,0.998001973,peugeot 504,36.42820307
695,4.001999942,137.2964143,110,2745.626185,18.01410279,80.82408832,0.998000176,dodge aspen,23.71598268
696,6.001998393,83.44628907,72,2867.668122,13.28407493,76.96995795,2.998000445,audi 5000s (diesel),22.12721742
697,6.001999605,136.0389226,110,2774.213601,15.54857267,80.79092211,0.998000157,dodge aspen,23.11549533
698,6.001999146,203.0284493,85,3174.22428,17.48771158,71.37123709,0.998000968,dodge monaco brougham,22.35756162
699,8.001999903,310.6341182,140,2123.719477,13.36971739,79.00079837,0.998000032,buick century limited,17.82568736
700,4.00199969,86.96410875,61,4104.43314,15.45288213,76.46886781,1.998000092,dodge monaco brougham,28.19587266
701,4.001999869,87.76574306,67,1821.000586,17.63623485,80.36445539,0.998000173,ford pinto,36.48127702
702,4.001999943,93.40622159,148,2096.146931,13.59892228,77.72789418,1.998000043,dodge monaco brougham,35.6721692
703,8.00199986,311.987341,140,2676.212316,13.39092532,79.00082651,0.998000186,plymouth reliant,17.79321058
704,4.001999858,326.1177616,90,3330.450285,15.42788305,81.23536123,0.99800018,peugeot 505s turbo diesel,27.98264464
705,6.001999215,208.6549099,85,3186.678088,15.1369621,76.32193649,0.998000756,datsun 210,23.46078738
706,6.00199961,148.9957101,108,2120.27069,13.24573003,77.01064478,2.99800067,audi 5000s (diesel),22.80933757
707,4.001999179,88.85884559,120,2120.747689,13.64777049,82.30975665,0.998000494,dodge monaco brougham,28.07286334
708,8.001999843,310.5607874,71,2819.108765,15.32777049,76.90715493,0.998000055,triumph tr7 coupe,17.77736019
709,4.001999253,100.7041142,90,2733.795701,15.49801029,71.50501291,0.998000021,chevrolet caprice classic,28.75419441
710,6.001999208,140.5447977,110,2766.571382,18.04680819,80.66307613,0.998000243,dodge aspen,23.72755024
711,8.001999874,309.7298022,140,2676.846393,13.37100752,79.00084244,0.998000116,plymouth reliant,17.51162905
712,4.00199946,132.4449361,97,1832.452723,15.30384693,81.761717,0.998000225,pontiac astro,35.47167991
713,4.001999848,236.6618121,69,4216.823815,21.29635713,77.99999112,1.998000512,pontiac astro,44.46353714
714,4.001999754,105.2622539,90,2638.966603,15.37732844,79.00025066,0.998000027,ford pinto,28.93367452
715,4.001999834,136.1467371,100,2115.158817,15.4712418,75.51852421,2.998000246,datsun 210 mpg,35.19491418
716,4.001999915,97.9521123,70,1879.298784,15.14511685,81.61420059,0.998000143,peugeot 504,36.55363406
717,4.001999787,94.59681603,60,2119.87881,15.01339832,81.5802271,2.998000482,datsun 200sx,36.74850544
718,4.001999867,102.9160767,90,2678.169122,15.52264358,79.00119988,0.998000016,ford pinto,27.88515757
719,6.001999667,150.2866686,108,2124.917214,13.25930155,76.92790546,2.998001411,toyota mark ii,23.05129854
720,4.001999663,96.94921536,70,1898.838789,15.14777572,81.58633628,0.99800025,peugeot 504,36.30186632
721,4.001999913,135.4049203,139,2645.642243,13.22094855,78.00118633,0.99800042,ford futura,22.81968953
722,4.001999778,91.0693791,?,1781.940194,17.80678511,81.6364248,0.998000183,vw rabbit custom,44.69102854
723,4.001999862,146.8871322,90,3336.051049,15.60233702,80.45174857,0.998000618,datsun 810 maxima,36.44228513
724,4.001999901,101.2937042,90,2635.845927,15.50321761,79.00108227,0.998000061,ford pinto,28.59464152
725,4.001999325,136.6550337,97,2111.681087,15.47849129,82.15957335,0.998000671,buick century limited,28.7664744
726,8.00199994,310.8099912,140,2695.555438,13.38427222,79.0008391,0.998000094,plymouth reliant,17.54870502
727,8.001998426,423.7080907,220,2156.822181,9.658043035,70.54960721,0.998000301,datsun 710,17.52054517
728,8.001994178,422.2486696,220,2153.069861,9.640636923,70.58746167,0.998000924,datsun 710,17.15902456
729,4.001999802,100.8268047,70,1886.643514,15.03993349,81.49093159,0.998001547,peugeot 504,36.47036885
730,8.001999568,341.9110553,150,4237.114866,13.50555747,73.71390509,0.998000928,dodge rampage,17.42758312
731,4.001999667,139.1983814,100,2655.350204,15.48952943,76.01701106,2.998000311,datsun 210 mpg,35.29444881
732,4.00199993,129.2090845,112,2019.020372,13.39331304,75.25570448,0.998000224,pontiac astro,23.33888007
733,4.001999837,144.8258216,90,2292.518374,15.51213667,80.62001425,0.998000239,toyota mark ii,35.88972659
734,4.00199998,137.6223885,97,1771.042605,17.60634648,71.56017473,0.998000109,vw rabbit,23.32850197
735,4.001999611,145.229831,90,3301.909357,15.41537243,80.89041006,0.998000877,datsun 810 maxima,35.85319445
736,6.001999128,208.1259012,85,3197.600625,17.46602277,74.66835509,0.998000518,dodge monaco brougham,23.50368581
737,6.001999675,311.7302205,148,3215.772642,13.4912396,78.00189468,0.998008225,ford futura,22.95526066
738,8.0019995,307.6539454,150,2102.89292,13.37612103,79.0008481,0.998000099,mercury cougar brougham,17.77093832
739,8.001999775,301.8522503,150,2136.34009,13.36758068,76.02567449,0.99800004,mercury cougar brougham,17.69232765
740,6.001999738,92.36802763,71,2876.488709,19.79448951,76.48124741,0.998000025,triumph tr7 coupe,17.95211492
741,4.001997953,237.244142,100,3213.923435,17.61996234,77.00428367,0.998002921,toyota mark ii,23.15277649
742,6.001999737,400.4209167,85,3169.539068,17.53784282,71.50482337,0.998000585,honda civic 1300,22.84616497
743,4.001999286,102.8933016,150,2092.348394,13.31388766,70.68022989,0.998000324,datsun pl510,28.85756848
744,4.001999844,98.81235025,70,1909.506368,15.13435234,81.63748632,0.998000195,peugeot 504,36.45881152
745,4.001999548,89.60210578,97,3159.3974,15.3649219,81.52130345,2.99800218,toyouta corona mark ii (sw),28.49991115
746,4.001999689,136.7575027,?,1773.962055,20.15524412,82.05852344,0.998000679,vw rabbit,27.94960837
747,8.001999945,311.6532028,140,2721.357242,13.37106733,79.00080971,0.998000034,buick century limited,17.43073385
748,4.001999917,144.8202441,90,3291.345338,15.46640701,80.63957101,0.998001005,datsun 810 maxima,35.4955338
749,4.001999773,141.1937636,110,2216.284482,13.66529074,82.2597203,0.99800075,buick century limited,35.31815078
750,8.001999962,314.6261238,220,2617.501282,13.28501205,76.71193141,0.998000765,plymouth reliant,23.35093012
751,8.001999474,308.0845125,140,2153.456866,13.33107404,79.00080272,0.998000028,mercury cougar brougham,23.50496058
752,6.001999857,309.7628331,71,2806.113137,19.90427213,76.46464108,0.998000072,triumph tr7 coupe,17.75472829
753,6.001999769,327.1308947,97,3203.149432,15.21007364,78.00102388,0.998001483,ford ltd,23.02257198
754,4.001999922,87.12086019,97,2676.419012,15.36691917,76.53871812,0.998000526,fiat 128,27.6156852
755,6.001999964,107.2627694,108,2137.52617,13.18850915,76.87558106,2.99800051,audi 5000s (diesel),22.56348598
756,6.00199966,229.1238528,100,2201.063666,15.28354675,78.00091757,0.99800048,chevrolet nova,23.57651912
757,4.001999671,97.1854321,70,1888.51937,15.14800813,81.63908563,0.998000277,peugeot 504,36.4163947
758,8.001998453,304.3604498,148,3744.566576,13.2512244,76.36019201,0.998000655,triumph tr7 coupe,17.88842857
759,4.001999813,90.33043472,97,1829.97928,15.35291603,81.59647215,0.998000498,pontiac astro,35.9064388
760,4.001998332,87.21800119,75,2664.041485,17.9580532,77.3114146,2.998000458,dodge monaco brougham,27.69115948
761,6.001998424,401.0460059,85,3171.559898,17.43854501,74.90899784,0.998000285,honda civic 1300,23.23141786
762,4.001999407,100.8918889,150,2106.68189,13.3773752,70.7263565,0.998000288,datsun pl510,28.41840614
763,4.001999958,137.4632933,110,2700.891987,15.24412729,81.99896179,0.998000519,vw rabbit,23.36337889
764,4.001999687,97.29478912,70,1882.654689,15.13663241,81.63067528,0.998000377,peugeot 504,36.32559362
765,6.001996571,204.4084099,85,3168.967824,17.3805777,75.45540809,0.998001992,dodge monaco brougham,23.16396784
766,8.001999752,306.7295481,150,2659.951544,13.21364615,79.00067802,0.998000123,dodge monaco brougham,17.51191363
767,4.001998651,94.33194996,90,3214.83012,15.40331569,76.94254036,1.998000297,triumph tr7 coupe,27.85784829
768,8.001999967,340.9354506,150,4159.552939,13.48468603,70.5745373,0.998001057,dodge rampage,17.14729494
769,8.001999818,297.5072099,140,2598.276781,13.20804757,79.00103827,0.998001595,plymouth reliant,23.49799911
770,4.001999142,130.2896868,112,3108.779652,13.66460024,74.46986037,1.998000216,pontiac lemans v6,23.37619474
771,4.001999866,92.80482807,110,3203.488503,17.88141945,82.24173675,0.998000252,vw rabbit custom,44.2186877
